"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C02172V02618","Taxation Class","C03396V04087","Colour","UNIT","VALUE"
"TEA26","New and Secondhand Vehicles","2013","2013","025","Secondhand Motor Cycles","15","Silver","Number","151"
"TEA26","New and Secondhand Vehicles","2013","2013","025","Secondhand Motor Cycles","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2013","2013","025","Secondhand Motor Cycles","17","Multi-coloured","Number","101"
"TEA26","New and Secondhand Vehicles","2013","2013","025","Secondhand Motor Cycles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","-","All colours","Number","121110"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","01","Black","Number","29343"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","02","Grey","Number","20564"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","03","White","Number","8561"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","04","Beige","Number","1252"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","05","Brown","Number","2767"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","06","Orange","Number","214"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","07","Yellow","Number","177"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","08","Green","Number","870"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","09","Blue","Number","15622"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","10","Purple","Number","317"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","11","Pink","Number","5"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","12","Red","Number","11037"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","13","Bronze","Number","1449"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","14","Gold","Number","611"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","15","Silver","Number","28301"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","16","Navy","Number","5"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","17","Multi-coloured","Number","15"
"TEA26","New and Secondhand Vehicles","2013","2013","03","All Private Cars","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","-","All colours","Number","18557"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","01","Black","Number","1334"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","02","Grey","Number","701"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","03","White","Number","11841"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","04","Beige","Number","30"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","05","Brown","Number","29"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","06","Orange","Number","57"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","07","Yellow","Number","188"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","08","Green","Number","285"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","09","Blue","Number","1093"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","10","Purple","Number","12"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","12","Red","Number","1129"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","13","Bronze","Number","4"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","14","Gold","Number","47"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","15","Silver","Number","1666"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","17","Multi-coloured","Number","141"
"TEA26","New and Secondhand Vehicles","2013","2013","04","All Goods Vehicles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","-","All colours","Number","11001"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","01","Black","Number","87"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","02","Grey","Number","18"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","03","White","Number","108"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","04","Beige","Number","4"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","05","Brown","Number","273"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","06","Orange","Number","283"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","07","Yellow","Number","275"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","08","Green","Number","1987"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","09","Blue","Number","3023"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","10","Purple","Number","1"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","12","Red","Number","4535"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","13","Bronze","Number","1"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","14","Gold","Number","1"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","15","Silver","Number","86"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","17","Multi-coloured","Number","284"
"TEA26","New and Secondhand Vehicles","2013","2013","05","All Tractors","18","Other","Number","35"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","-","All colours","Number","2565"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","01","Black","Number","643"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","02","Grey","Number","138"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","03","White","Number","223"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","04","Beige","Number","16"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","05","Brown","Number","11"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","06","Orange","Number","62"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","07","Yellow","Number","74"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","08","Green","Number","115"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","09","Blue","Number","397"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","10","Purple","Number","16"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","11","Pink","Number","1"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","12","Red","Number","503"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","13","Bronze","Number","10"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","14","Gold","Number","13"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","15","Silver","Number","225"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","17","Multi-coloured","Number","118"
"TEA26","New and Secondhand Vehicles","2013","2013","06","All Motor Cycles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","-","All colours","Number","10810"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","01","Black","Number","1266"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","02","Grey","Number","980"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","03","White","Number","1549"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","04","Beige","Number","122"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","05","Brown","Number","276"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","06","Orange","Number","122"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","07","Yellow","Number","1432"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","08","Green","Number","530"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","09","Blue","Number","1215"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","10","Purple","Number","24"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","11","Pink","Number","2"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","12","Red","Number","1504"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","13","Bronze","Number","103"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","14","Gold","Number","64"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","15","Silver","Number","1336"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","17","Multi-coloured","Number","273"
"TEA26","New and Secondhand Vehicles","2013","2013","07","All Other Vehicles","18","Other","Number","12"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","-","All colours","Number","92361"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","01","Black","Number","19352"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","02","Grey","Number","15619"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","03","White","Number","10362"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","04","Beige","Number","1164"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","05","Brown","Number","3587"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","06","Orange","Number","333"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","07","Yellow","Number","265"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","08","Green","Number","495"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","09","Blue","Number","9244"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","10","Purple","Number","123"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","12","Red","Number","9652"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","13","Bronze","Number","2186"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","14","Gold","Number","537"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","15","Silver","Number","19439"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","16","Navy","Number","1"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","17","Multi-coloured","Number","2"
"TEA26","New and Secondhand Vehicles","2014","2014","011","New Private Cars","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","-","All colours","Number","16254"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","01","Black","Number","1491"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","02","Grey","Number","803"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","03","White","Number","10303"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","04","Beige","Number","36"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","05","Brown","Number","92"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","06","Orange","Number","29"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","07","Yellow","Number","129"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","08","Green","Number","75"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","09","Blue","Number","788"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","10","Purple","Number","21"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","12","Red","Number","848"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","13","Bronze","Number","17"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","14","Gold","Number","84"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","15","Silver","Number","1536"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","17","Multi-coloured","Number","2"
"TEA26","New and Secondhand Vehicles","2014","2014","012","New Goods Vehicles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2014","2014","013","New Tractors","-","All colours","Number","2186"
